item,itemLabel,freebase_id
http://www.wikidata.org/entity/Q10322748,Macedonians in Brazil,/m/04yds5c
http://www.wikidata.org/entity/Q10394234,Xambioá,/m/03gzv9r
http://www.wikidata.org/entity/Q10589456,Moru people,/m/0csvmj
http://www.wikidata.org/entity/Q10800511,Vietnamese Canadians,/m/067pdn
http://www.wikidata.org/entity/Q10800567,Vietnamese Australians,/m/08jwll
http://www.wikidata.org/entity/Q10817992,Russians of Croatia,/m/0n47f06
http://www.wikidata.org/entity/Q10859769,Iranians in the United Kingdom,/m/02q206y
http://www.wikidata.org/entity/Q10859770,Iranian Jews in Israel,/m/09g6z76
http://www.wikidata.org/entity/Q10859771,Iranian Canadians,/m/06vb7b
http://www.wikidata.org/entity/Q10901092,Raute people,/m/02xb25_
http://www.wikidata.org/entity/Q10951846,Cracovians,/m/0113z_xr
http://www.wikidata.org/entity/Q10977099,Indians in Saudi Arabia,/m/0gttzp7
http://www.wikidata.org/entity/Q12642386,Sogwo Arig,/m/0w1fbhl
http://www.wikidata.org/entity/Q12644109,Ugong people,/m/03csz88
http://www.wikidata.org/entity/Q12644212,Muhajir,/m/09snp5
http://www.wikidata.org/entity/Q12659489,Lithuanian Canadians,/m/0h3l_zj
http://www.wikidata.org/entity/Q12675713,Lithuanians in Uruguay,/m/0yntsbd
http://www.wikidata.org/entity/Q12688044,Ida'an,/m/07dk22
http://www.wikidata.org/entity/Q12696818,Mangka'ak,/m/07flz_
http://www.wikidata.org/entity/Q12699188,Indonesian Canadians,/m/043ql_9
http://www.wikidata.org/entity/Q12720866,Arabs in Romania,/m/0wzxh6s
http://www.wikidata.org/entity/Q12811389,Phai people,/m/03csdd3
http://www.wikidata.org/entity/Q12826303,Luo people,/m/081scg
http://www.wikidata.org/entity/Q12982459,Karkarthar,/m/05fnzs
http://www.wikidata.org/entity/Q12984437,Thuluva Vellalar,/m/05pdk6h
http://www.wikidata.org/entity/Q13053570,Armenians in the United Arab Emirates,/m/0118h_w3
http://www.wikidata.org/entity/Q13067127,Taungyo,/m/0y7w_wy
http://www.wikidata.org/entity/Q13067821,Daingnet people,/m/0h1c01s
http://www.wikidata.org/entity/Q13079282,Asho people,/m/07kfqn9
http://www.wikidata.org/entity/Q13099638,Bulgarian Turks in Turkey,/m/0ndwxfy
http://www.wikidata.org/entity/Q13117118,Chandraseniya Kayastha Prabhu,/m/09x046
http://www.wikidata.org/entity/Q13127699,Black Welsh people,/m/0zmxl3c
http://www.wikidata.org/entity/Q13183983,Bahun,/m/07kfgkq
http://www.wikidata.org/entity/Q13218631,Nepalis in Germany,/m/0j7kdvp
http://www.wikidata.org/entity/Q13233540,Cafres,/m/0fb37g
http://www.wikidata.org/entity/Q13403569,Kurds in Russia,/m/0k3h8lr
http://www.wikidata.org/entity/Q13479550,Kemak people,/m/0bt3r8
http://www.wikidata.org/entity/Q13553810,Iipay Nation of Santa Ysabel,/m/0b__slv
http://www.wikidata.org/entity/Q13560779,Gullah,/m/02zs0m
http://www.wikidata.org/entity/Q13562131,Beary,/m/0ch4w3
http://www.wikidata.org/entity/Q13567264,Sarbans,/m/0964qm
http://www.wikidata.org/entity/Q13580316,European Australians,/m/06w5d0_
http://www.wikidata.org/entity/Q13581588,Noritani,/m/02853cw
http://www.wikidata.org/entity/Q13582656,Ngwa people,/m/04f5dp3
http://www.wikidata.org/entity/Q13635519,Greeks in Belgium,/m/011b94pm
http://www.wikidata.org/entity/Q13637873,Indian diaspora in Southeast Africa,/m/02rgjkw
http://www.wikidata.org/entity/Q13637921,Indonesians in the Philippines,/m/09chs1
http://www.wikidata.org/entity/Q13648403,Meriam people,/m/04mtt9
http://www.wikidata.org/entity/Q13650961,Mpi people,/m/03csz55
http://www.wikidata.org/entity/Q13716102,Nigerians in Japan,/m/0119pv0c
http://www.wikidata.org/entity/Q14214612,Iranians in Qatar,/m/0g5r8pk
http://www.wikidata.org/entity/Q14362628,Sumba people,/m/011q1_5d
http://www.wikidata.org/entity/Q14652273,Lutici,/m/0b__n4l
http://www.wikidata.org/entity/Q14657885,Sangirese people,/m/0wxpb5d
http://www.wikidata.org/entity/Q14683245,Manchester Band of Pomo Indians of the Manchester Rancheria,/m/05m_kss
http://www.wikidata.org/entity/Q14683619,Pauma Band of Luiseño Indians,/m/0nb7v5m
http://www.wikidata.org/entity/Q14683627,Pechanga Band of Indians,/m/0nbtbvh
http://www.wikidata.org/entity/Q14705101,Fort McDermitt Paiute and Shoshone Tribe,/m/0vxdfvy
http://www.wikidata.org/entity/Q14705249,Paiute-Shoshone Tribe of the Fallon Reservation and Colony,/m/09k644h
http://www.wikidata.org/entity/Q14802184,Syrian Argentines,/m/0lqbblh
http://www.wikidata.org/entity/Q14822101,Indian community of London,/m/04mzm8j
http://www.wikidata.org/entity/Q14838086,Finnish Australian,/m/0wzwn_y
http://www.wikidata.org/entity/Q14915564,Bhandari caste,/m/02pzp57
http://www.wikidata.org/entity/Q14944355,Paiute Indian Tribe of Utah,/m/09k5_z2
http://www.wikidata.org/entity/Q14949714,Azerbaijani population,/m/0wr0fx3
http://www.wikidata.org/entity/Q15055500,Lebanese Mexicans,/m/02r11hz
http://www.wikidata.org/entity/Q15077462,Mbunda people,/m/0wzztws
http://www.wikidata.org/entity/Q15079932,Confederated Tribes of the Goshute Reservation,/m/0vsgv57
http://www.wikidata.org/entity/Q15087899,Northwestern Band of the Shoshone Nation,/m/0vxd8vb
http://www.wikidata.org/entity/Q15122078,Tejon Indian Tribe,/m/0tkjsxf
http://www.wikidata.org/entity/Q15134875,Polish settlement in the Philippines,/m/0xnw0qt
http://www.wikidata.org/entity/Q15135449,Humaydah,/m/0yxzhc4
http://www.wikidata.org/entity/Q15140604,Nubian people,/m/01ksl0
http://www.wikidata.org/entity/Q15145787,Olots,/m/0w1frwb
http://www.wikidata.org/entity/Q15197214,Kamein,/m/0z8b0kt
http://www.wikidata.org/entity/Q15197358,Nepalis in Pakistan,/m/0g5pmk5
http://www.wikidata.org/entity/Q15215155,nisei,/m/04n7g3q
http://www.wikidata.org/entity/Q15238374,Kickapoo Traditional Tribe of Texas,/m/0x164cc
http://www.wikidata.org/entity/Q15265605,Paskenta Band of Nomlaki Indians,/m/0w_03yy
http://www.wikidata.org/entity/Q15278068,Skokomish Indian Tribe,/m/0xnq3f6
http://www.wikidata.org/entity/Q15407961,Indians in Brunei,/m/0h_96gm
http://www.wikidata.org/entity/Q15622107,El Molo people,/m/0zrsy6_
http://www.wikidata.org/entity/Q15622998,Dayak Mualang,/m/0_848th
http://www.wikidata.org/entity/Q15623133,Gaddang people,/m/0v3bv26
http://www.wikidata.org/entity/Q15676059,Madia Gond,/m/05ms4r1
http://www.wikidata.org/entity/Q15887967,Chileans in the Falkland Islands,/m/0_x5c4j
http://www.wikidata.org/entity/Q15916991,Durdzuks,/m/0_yjnk1
http://www.wikidata.org/entity/Q15939915,Kanakanavu,/m/0120z1hq
http://www.wikidata.org/entity/Q15965770,Moravians,/m/0wy1xr9
http://www.wikidata.org/entity/Q15975286,Iraqis in the Netherlands,/m/02x6__f
http://www.wikidata.org/entity/Q16007950,Ural Swedes,/m/0105npqh
http://www.wikidata.org/entity/Q16056282,Chechen American,/m/0t_f5xr
http://www.wikidata.org/entity/Q16056292,Cossacks in the United States,/m/0w1fdlt
http://www.wikidata.org/entity/Q16056353,Indians in the Netherlands,/m/0q3_9jk
http://www.wikidata.org/entity/Q16056484,Malaysian Americans,/m/0d8qz7
http://www.wikidata.org/entity/Q16056491,Mauritian Australian,/m/0_ftlq6
http://www.wikidata.org/entity/Q16056519,Nepalese Canadian,/m/0cz8f6n
http://www.wikidata.org/entity/Q16056548,Romani people in Germany,/m/0yp2qvn
http://www.wikidata.org/entity/Q16056564,Tamils in France,/m/0ryw1n_
http://www.wikidata.org/entity/Q16057909,Abaga Mongols,/m/0w1dr_c
http://www.wikidata.org/entity/Q16057911,Abaganar,/m/0w32711
http://www.wikidata.org/entity/Q16058167,Africans in Hong Kong,/m/0y6mk8n
http://www.wikidata.org/entity/Q16058171,Afro-Ukrainian,/m/0_qfd6m
http://www.wikidata.org/entity/Q16110373,Sewee,/m/01258qqj
http://www.wikidata.org/entity/Q16110762,Pima Bajo,/m/010lqm1v
http://www.wikidata.org/entity/Q16115148,Onge,/m/07xm6c
http://www.wikidata.org/entity/Q16125246,Romani people in Syria,/m/0yqmqtn
http://www.wikidata.org/entity/Q16129200,Unterlander Jews,/m/010qqt05
http://www.wikidata.org/entity/Q16146422,Afro-Dominicans,/m/0t_c__s
http://www.wikidata.org/entity/Q16146472,Basque-Americans in California,/m/0y657xv
http://www.wikidata.org/entity/Q16146475,Basque-Americans in Oregon,/m/0w30pt9
http://www.wikidata.org/entity/Q16146483,Beninese people in France,/m/0w30fyv
http://www.wikidata.org/entity/Q16146487,Berber American,/m/0v3gggt
http://www.wikidata.org/entity/Q16146505,Bissau-Guineans in France,/m/0w328wx
http://www.wikidata.org/entity/Q16146510,Antiguan and Barbudan American,/m/0vzv29q
http://www.wikidata.org/entity/Q16146562,Corsican American,/m/0w2_9lf
http://www.wikidata.org/entity/Q16146581,Cypriot Australian,/m/0_ftrj8
http://www.wikidata.org/entity/Q16146626,Dominica American,/m/0w1dy7l
http://www.wikidata.org/entity/Q16146684,French Polynesian American,/m/0zbvps2
http://www.wikidata.org/entity/Q16146712,Guineans in France,/m/0w33ps5
http://www.wikidata.org/entity/Q16146865,Houlton Band of Maliseet Indians,/m/0wj3n_4
http://www.wikidata.org/entity/Q16146915,Mauritanians in France,/m/0w343qx
http://www.wikidata.org/entity/Q16146968,Ivorians in France,/m/0v38z78
http://www.wikidata.org/entity/Q16147059,Karuk Tribe,/m/0wj607r
http://www.wikidata.org/entity/Q16147121,Afro-French Guianan,/m/0y7w707
http://www.wikidata.org/entity/Q16147412,Malians in France,/m/0s8x69p
http://www.wikidata.org/entity/Q16147566,New Zealander Australian,/m/0gtybfd
http://www.wikidata.org/entity/Q16147708,Senegalese French,/m/0s8wfk_
http://www.wikidata.org/entity/Q16147767,Togolese people in France,/m/0w33qw8
http://www.wikidata.org/entity/Q16147805,White Dominican,/m/0vxgl50
http://www.wikidata.org/entity/Q16147840,Arabs in Serbia,/m/0z8wypt
http://www.wikidata.org/entity/Q16147843,Aimaq Hazara,/m/0vxfqf_
http://www.wikidata.org/entity/Q16147950,Americans in Argentina,/m/0w331_l
http://www.wikidata.org/entity/Q16148121,Berbers in France,/m/012n316t
http://www.wikidata.org/entity/Q16148205,Americans in Costa Rica,/m/0w30gm_
http://www.wikidata.org/entity/Q16148290,Maltese Canadians,/m/0_lcrqj
http://www.wikidata.org/entity/Q16148322,Cornish Canadians,/m/0s8yjzq
http://www.wikidata.org/entity/Q16148367,Dakota people,/m/0_1h1wj
http://www.wikidata.org/entity/Q16148484,Ho-Chunk Nation of Wisconsin,/m/0wzrl0r
http://www.wikidata.org/entity/Q16148510,Mauritanian Americans,/m/0vzt781
http://www.wikidata.org/entity/Q16148824,Winnebago Tribe of Nebraska,/m/0x182sx
http://www.wikidata.org/entity/Q16149438,Mashpee Wampanoag Tribe,/m/0pmh4lb
http://www.wikidata.org/entity/Q16149615,African-American Jews,/m/04znbg
http://www.wikidata.org/entity/Q16149883,Maltese American,/m/0289lxg
http://www.wikidata.org/entity/Q16150470,Bermudian Americans,/m/0vzt_73
http://www.wikidata.org/entity/Q16150492,Bhutanese American,/m/0vxdvwb
http://www.wikidata.org/entity/Q16150657,British Uruguayans,/m/0t_f5zh
http://www.wikidata.org/entity/Q16150677,Britons in Japan,/m/0zg63p9
http://www.wikidata.org/entity/Q16150729,Hispanic and Latino Americans in Arizona,/m/0_fr45y
http://www.wikidata.org/entity/Q16150764,Hispanic and Latino Americans in Florida,/m/0zdr1_t
http://www.wikidata.org/entity/Q16150784,Hispanic and Latino Americans in Nevada,/m/0_fs67_
http://www.wikidata.org/entity/Q16150798,Liechtensteiner Americans,/m/0v3gkpg
http://www.wikidata.org/entity/Q16150799,Hispanic and Latino Americans in New Mexico,/m/0_fs67d
http://www.wikidata.org/entity/Q16150922,Moldovan American,/m/04f_jcx
http://www.wikidata.org/entity/Q16150981,Indians in Finland,/m/0gywt0v
http://www.wikidata.org/entity/Q16151010,Indigenous Mexican American,/m/0w1dg4l
http://www.wikidata.org/entity/Q16151039,Indo-Vincentian,/m/0p3r618
http://www.wikidata.org/entity/Q16151047,Māori American,/m/0w4v8xr
http://www.wikidata.org/entity/Q16151087,Ugandans in India,/m/0g55b48
http://www.wikidata.org/entity/Q16151143,Sami American,/m/0vps4yg
http://www.wikidata.org/entity/Q16151158,Sammarinese American,/m/0w663sc
http://www.wikidata.org/entity/Q16151177,Samoan Australian,/m/02vr6v9
http://www.wikidata.org/entity/Q16151185,Iowa Tribe of Kansas and Nebraska,/m/0vpldqg
http://www.wikidata.org/entity/Q16151187,Vincentian American,/m/0vzs8wb
http://www.wikidata.org/entity/Q16151202,Iowa Tribe of Oklahoma,/m/05m__1l
http://www.wikidata.org/entity/Q16151208,Czech Nebraskan,/m/0y68385
http://www.wikidata.org/entity/Q16151225,Czech South Dakotans,/m/0w7psbf
http://www.wikidata.org/entity/Q16151228,Scandinavian Australians,/m/0x0sylq
http://www.wikidata.org/entity/Q16151239,White Angolans,/m/0_gyc2b
http://www.wikidata.org/entity/Q16151308,White Dominican,/m/0vptmbf
http://www.wikidata.org/entity/Q16151362,White people in Botswana,/m/0xp_jxn
http://www.wikidata.org/entity/Q16151382,White Surinamese,/m/0vpw072
http://www.wikidata.org/entity/Q16151422,Luxembourgish Canadians,/m/0_s2jj4
http://www.wikidata.org/entity/Q16151448,Dutch West Indian American,/m/0yqjl88
http://www.wikidata.org/entity/Q16151496,Yoruba American,/m/0w1d56j
http://www.wikidata.org/entity/Q16151498,Manx American,/m/0v3g9fj
http://www.wikidata.org/entity/Q16151506,Sorbian American,/m/0vxgq38
http://www.wikidata.org/entity/Q16151528,Marshallese American,/m/0yp0yb5
http://www.wikidata.org/entity/Q16151567,Micronesian American,/m/0vztvb8
http://www.wikidata.org/entity/Q16151568,Middle Eastern Americans,/m/0vxcv9m
http://www.wikidata.org/entity/Q16151592,Kashubian American,/m/0w1g3cy
http://www.wikidata.org/entity/Q16151593,Kittian and Nevisian American,/m/0ywypc6
http://www.wikidata.org/entity/Q16151596,Kuwaiti American,/m/0w1fdz5
http://www.wikidata.org/entity/Q16152130,Americans in Ecuador,/m/0w2zgmy
http://www.wikidata.org/entity/Q16152135,Americans in Uruguay,/m/0_x5mpf
http://www.wikidata.org/entity/Q16152140,South Sudanese Australians,/m/0zdk1jy
http://www.wikidata.org/entity/Q16152160,Asian Canadians,/m/04n7dwf
http://www.wikidata.org/entity/Q16152165,Asian Caribbean,/m/0yx_jzh
http://www.wikidata.org/entity/Q16152170,Asian French,/m/0r8lznw
http://www.wikidata.org/entity/Q16152171,Sri Lankans in Malaysia,/m/0hnfbps
http://www.wikidata.org/entity/Q16152176,Asian Puerto Rican,/m/0yx_98b
http://www.wikidata.org/entity/Q16152205,Surinamese Americans,/m/0vxcsys
http://www.wikidata.org/entity/Q16152214,Moroccan Jews,/m/0640_7q
http://www.wikidata.org/entity/Q16152229,Beninese Americans,/m/0vxcdkb
http://www.wikidata.org/entity/Q16152248,Tanzanian Americans,/m/0v3gjv9
http://www.wikidata.org/entity/Q16152296,Papua New Guinean Australian,/m/0_862dd
http://www.wikidata.org/entity/Q16152305,Afro-Anguillian,/m/0vzsqmq
http://www.wikidata.org/entity/Q16152354,Australians in Pakistan,/m/011778gk
http://www.wikidata.org/entity/Q16152411,Slovak Canadians,/m/0s8vf9y
http://www.wikidata.org/entity/Q16152474,Greenlandic American,/m/0v3gjm2
http://www.wikidata.org/entity/Q16152485,Guinea-Bissauan Americans,/m/0w1fbp9
http://www.wikidata.org/entity/Q16152496,Togolese Americans,/m/0vxf1tq
http://www.wikidata.org/entity/Q16152519,Latvian Australian,/m/0_1n0sc
http://www.wikidata.org/entity/Q16152599,Equatoguinean American,/m/0z2nqx3
http://www.wikidata.org/entity/Q16152600,Afro Turks and Caicos Islanders,/m/0y7vpv2
http://www.wikidata.org/entity/Q16152605,Eritrean Americans,/m/0t52vcb
http://www.wikidata.org/entity/Q16152613,Estonian Australian,/m/0_frrt0
http://www.wikidata.org/entity/Q16152768,Gabonese American,/m/0yqm4vn
http://www.wikidata.org/entity/Q16152773,Hispanic and Latino Americans in Texas,/m/0ynz7wp
http://www.wikidata.org/entity/Q16152774,Galician American,/m/0w1g177
http://www.wikidata.org/entity/Q16152785,Gambian Americans,/m/0vsjg71
http://www.wikidata.org/entity/Q16152811,Arabs in Austria,/m/0z8dypz
http://www.wikidata.org/entity/Q16152824,German Nebraskan,/m/0y6fnn2
http://www.wikidata.org/entity/Q16152842,Ghanaian Arabs,/m/011bk1gq
http://www.wikidata.org/entity/Q16153471,History of the Jews in Puerto Rico,/m/0118frbp
http://www.wikidata.org/entity/Q16153500,Nigerians in India,/m/0r3r50_
http://www.wikidata.org/entity/Q16153682,Palauan American,/m/0w1g2hn
http://www.wikidata.org/entity/Q16153737,Afro-Antiguan and Barbudan,/m/0vztlk7
http://www.wikidata.org/entity/Q16153746,Afro-Aruban,/m/0w1d6qg
http://www.wikidata.org/entity/Q16153767,Afro-Curaçaoan,/m/0vzr36y
http://www.wikidata.org/entity/Q16153771,Afro-Kittian and Nevisian,/m/0w1fm1j
http://www.wikidata.org/entity/Q16153781,Afro-Vincentian,/m/0vphtx8
http://www.wikidata.org/entity/Q16153808,Albanian American Student Organization,/m/0pcl_6j
http://www.wikidata.org/entity/Q16155551,Irreligion in Africa,/m/0ztjlyw
http://www.wikidata.org/entity/Q16158833,Alabama-Coushatta Tribe of Texas,/m/0vp9c5l
http://www.wikidata.org/entity/Q16191886,Hispanos of New Mexico,/m/0hznbsz
http://www.wikidata.org/entity/Q16191909,Palestinian Canadians,/m/0_qhg9w
http://www.wikidata.org/entity/Q16191911,Palestinian Haitian,/m/0_v6_3w
http://www.wikidata.org/entity/Q16191961,Tajik American,/m/0w312rn
http://www.wikidata.org/entity/Q16197353,Cameroonian Americans,/m/0vxg7yb
http://www.wikidata.org/entity/Q16197445,Saint Lucian American,/m/0vzsdh_
http://www.wikidata.org/entity/Q16197531,Rusyn American,/m/02p_gby
http://www.wikidata.org/entity/Q16200691,Australians in Israel,/m/0gvthfr
http://www.wikidata.org/entity/Q16200736,Indians in Russia,/m/0dsf5qs
http://www.wikidata.org/entity/Q16200745,Indo-Martiniquais,/m/0dgqzfj
http://www.wikidata.org/entity/Q16200984,Nigerians in Ireland,/m/0gx2ky_
http://www.wikidata.org/entity/Q16201253,Algerian Canadians,/m/0_qlxd6
http://www.wikidata.org/entity/Q16201265,Breton Canadian,/m/0s8yl6z
http://www.wikidata.org/entity/Q16201308,Danish people in Greenland,/m/0y7t9hb
http://www.wikidata.org/entity/Q16201833,White Bolivians,/m/0y6f4yr
http://www.wikidata.org/entity/Q16201940,Cuban Canadians,/m/0_v31ck
http://www.wikidata.org/entity/Q16202163,Peruvian Canadians,/m/0_xbk57
http://www.wikidata.org/entity/Q16202202,Turkish Venezuelan,/m/0nb1ng5
http://www.wikidata.org/entity/Q16202212,Venezuelans in Spain,/m/0_s5vjk
http://www.wikidata.org/entity/Q16202231,Irish people in Jamaica,/m/08071tx
http://www.wikidata.org/entity/Q16202263,Salvadoran Canadians,/m/0wj17_c
http://www.wikidata.org/entity/Q16204670,quilombola,/m/02r979b
http://www.wikidata.org/entity/Q16207474,Adamkhel,/m/0gvrg0s
http://www.wikidata.org/entity/Q16209005,Bengali Muslims,/m/0_h02wx
http://www.wikidata.org/entity/Q16209100,Biafada people,/m/0rf8cvc
http://www.wikidata.org/entity/Q16209245,Chaubunagungamaug Nipmuck,/m/0_fn9zs
http://www.wikidata.org/entity/Q16209536,Croatan,/m/0dxxxk
http://www.wikidata.org/entity/Q16209635,Darzi,/m/07s91l1
http://www.wikidata.org/entity/Q16209668,Binbinga,/m/0s988zp
http://www.wikidata.org/entity/Q16209713,Bunuba people,/m/0_v5w55
http://www.wikidata.org/entity/Q16210339,Jarijari,/m/0t_d81b
http://www.wikidata.org/entity/Q16211292,Paarkantji,/m/0z6smg9
http://www.wikidata.org/entity/Q16211347,Iraqi biradri,/m/0fx29t
http://www.wikidata.org/entity/Q16211435,Arabs in Italy,/m/0108zhgr
http://www.wikidata.org/entity/Q16211790,Tunumiit,/m/0_lmqtr
http://www.wikidata.org/entity/Q16211886,Wemba-Wemba,/m/03cqymw
http://www.wikidata.org/entity/Q16211926,Wilyakali,/m/0z6rwcy
http://www.wikidata.org/entity/Q16211945,Yalukit,/m/0gmfw18
http://www.wikidata.org/entity/Q16212135,Khanzada Rajputs,/m/0809rrk
http://www.wikidata.org/entity/Q16212142,Khumra,/m/0c3tq7l
http://www.wikidata.org/entity/Q16212289,Kootenai Tribe of Idaho,/m/0wj3nns
http://www.wikidata.org/entity/Q16212373,Kunjra,/m/076zh3d
http://www.wikidata.org/entity/Q16212413,Kwikwetlem,/m/0100s0jt
http://www.wikidata.org/entity/Q16213004,Manganiar,/m/0268s9x
http://www.wikidata.org/entity/Q16213051,Marathi Muslims,/m/01026n1q
http://www.wikidata.org/entity/Q16240911,Black people in Ireland,/m/0dth01
http://www.wikidata.org/entity/Q16242047,Criollo people,/m/0bnzjx
http://www.wikidata.org/entity/Q16242432,Karkin people,/m/0kbg_10
http://www.wikidata.org/entity/Q16242466,Lake Miwok,/m/0fv40h
http://www.wikidata.org/entity/Q16249205,Angolans in France,/m/0w34gmp
http://www.wikidata.org/entity/Q16249399,Croat Muslims,/m/0zrvfh0
http://www.wikidata.org/entity/Q16253067,Chinese people in the United Arab Emirates,/m/0118frq9
http://www.wikidata.org/entity/Q16253754,Mahle people,/m/07kcbcg
http://www.wikidata.org/entity/Q16259037,South Asian people in Ireland,/m/0gffm_5
http://www.wikidata.org/entity/Q16259078,Tampa Indian Reservation,/m/0w1czyj
http://www.wikidata.org/entity/Q16311831,Valluvar,/m/04lcr0p
http://www.wikidata.org/entity/Q16444882,Lithuanian Australian,/m/0_9b6f3
http://www.wikidata.org/entity/Q16654051,Zialo people,/m/0t_d8nf
http://www.wikidata.org/entity/Q16674300,Marind people,/m/04f32pw
http://www.wikidata.org/entity/Q16707038,Tooro people,/m/012g4p4c
http://www.wikidata.org/entity/Q16733413,Chumburu,/m/01088k3h
http://www.wikidata.org/entity/Q16733596,Ghanaian Australian,/m/0z6rpsc
http://www.wikidata.org/entity/Q16733600,Ghanaians in France,/m/0w2zgf1
http://www.wikidata.org/entity/Q16761398,Serbian Russians,/m/012203dl
http://www.wikidata.org/entity/Q16821017,Afro-Barbadian,/m/0rpfy72
http://www.wikidata.org/entity/Q16821119,Ethiopian Canadians,/m/0wzwb7n
http://www.wikidata.org/entity/Q16821688,Ponca Tribe of Nebraska,/m/0vptw48
http://www.wikidata.org/entity/Q16822129,Australians in Singapore,/m/0wbl5nr
http://www.wikidata.org/entity/Q16823244,Biloxi people,/m/0dfrqp
http://www.wikidata.org/entity/Q16828261,Coushatta Tribe of Louisiana,/m/0vpwqgh
http://www.wikidata.org/entity/Q16829123,Aohans,/m/0w1f3wk
http://www.wikidata.org/entity/Q16833621,Argentine Canadians,/m/0ynw3d4
http://www.wikidata.org/entity/Q16836741,Filipinos in Poland,/m/0xnq26h
http://www.wikidata.org/entity/Q16838181,Gabonese people in France,/m/0w2_bl1
http://www.wikidata.org/entity/Q16838454,Basque Canadians,/m/0s8wfn2
http://www.wikidata.org/entity/Q16847147,Ibi,/m/0cm9336
http://www.wikidata.org/entity/Q16848277,Indians in Cyprus,/m/0g55kz4
http://www.wikidata.org/entity/Q16849926,Iraqis in Turkey,/m/0g5qnk2
http://www.wikidata.org/entity/Q16858654,Central Africans in the United States,/m/0zrs1qp
http://www.wikidata.org/entity/Q16858959,Chantuu,/m/0w1dn93
http://www.wikidata.org/entity/Q16861828,Russians in Iran,/m/0108dqkk
http://www.wikidata.org/entity/Q16865228,Lindu,/m/0qk85
http://www.wikidata.org/entity/Q16882745,Mbukushu,/m/0cc978r
http://www.wikidata.org/entity/Q16900704,Stillaguamish Tribe of Indians of Washington,/m/0xpm8z7
http://www.wikidata.org/entity/Q16911412,Britons in Egypt,/m/0h1g0hb
http://www.wikidata.org/entity/Q16911557,Juris,/m/05l8mm
http://www.wikidata.org/entity/Q16916304,Yakweakwioose First Nation,/m/080psfx
http://www.wikidata.org/entity/Q16917143,Chachar,/m/0b76tpl
http://www.wikidata.org/entity/Q16920240,Imatong people,/m/06zpdwm
http://www.wikidata.org/entity/Q16924434,Yeren,/m/010pf76c
http://www.wikidata.org/entity/Q16926194,Logir people,/m/06zqm2q
http://www.wikidata.org/entity/Q16927645,Nasu people,/m/0crd66t
http://www.wikidata.org/entity/Q16930512,Hadiya people,/m/0pc5vyx
http://www.wikidata.org/entity/Q16930736,Nkoroo people,/m/03cnnqn
http://www.wikidata.org/entity/Q16930768,Eljigin,/m/0w1f0v7
http://www.wikidata.org/entity/Q16931065,Amazighs Christians Donatians,/m/010lq474
http://www.wikidata.org/entity/Q16931814,Slovak Australians,/m/0_1n1qb
http://www.wikidata.org/entity/Q16931963,Maheshwari,/m/090d74
http://www.wikidata.org/entity/Q16932109,Malaysian New Zealanders,/m/0102dmf5
http://www.wikidata.org/entity/Q16932703,Germans from Russia,/m/09rs442
http://www.wikidata.org/entity/Q16932776,Mauritians in France,/m/0w32z3g
http://www.wikidata.org/entity/Q16932968,Saleban Abdalle,/m/0_x7t8x
http://www.wikidata.org/entity/Q16933529,Surre,/m/0_r_9fn
http://www.wikidata.org/entity/Q16933824,Latvians in Lithuania,/m/0wf_w75
http://www.wikidata.org/entity/Q16935345,Khishigten,/m/0w1dbv5
http://www.wikidata.org/entity/Q16937082,Xesibe,/m/0nb1w6l
http://www.wikidata.org/entity/Q16941435,Sunud,/m/0w1f512
http://www.wikidata.org/entity/Q16947195,Jaruud,/m/0w1dmfq
http://www.wikidata.org/entity/Q16947418,Khuuchid,/m/0w1dy4s
http://www.wikidata.org/entity/Q16948122,Iranians in Lebanon,/m/0105k_4_
http://www.wikidata.org/entity/Q16948561,Eufaula people,/m/02wx9bg
http://www.wikidata.org/entity/Q16950006,Colombian Canadians,/m/0_yf460
http://www.wikidata.org/entity/Q16950333,Bardili,/m/09rvh_5
http://www.wikidata.org/entity/Q16950364,Maltese in Egypt,/m/0s97qfh
http://www.wikidata.org/entity/Q16950972,Congolese people in France,/m/0v39pvh
http://www.wikidata.org/entity/Q16954226,Dar Fur Daju people,/m/0w_032b
http://www.wikidata.org/entity/Q16955076,Cameroonians in France,/m/0w2zqt_
http://www.wikidata.org/entity/Q16956759,Baatud,/m/0w18ww4
http://www.wikidata.org/entity/Q16957662,Chileans in France,/m/0_xb382
http://www.wikidata.org/entity/Q16957800,Chinese people in Uruguay,/m/0y4vvxf
http://www.wikidata.org/entity/Q16958365,Iraqis in New Zealand,/m/03cp7_t
http://www.wikidata.org/entity/Q16960836,Eritrean Canadians,/m/0wztnxk
http://www.wikidata.org/entity/Q16961569,Anglo-Indian Canadians,/m/03ydhtv
http://www.wikidata.org/entity/Q16961585,Muhammad Khwaja,/m/0zgb63m
http://www.wikidata.org/entity/Q16963452,Malto people,/m/04gm1zm
http://www.wikidata.org/entity/Q16964374,Hasanbeyglu,/m/0ztj45b
http://www.wikidata.org/entity/Q16965528,Migrant labourers in Kerala,/m/0h7q5xg
http://www.wikidata.org/entity/Q16966387,Muumyangan,/m/0w34fns
http://www.wikidata.org/entity/Q16968806,South Sudanese Canadians,/m/0zdntl9
http://www.wikidata.org/entity/Q16969342,Yashkuns,/m/0vsh30z
http://www.wikidata.org/entity/Q16969458,European Tunisian,/m/0wxtlx_
